Dataset,ID,Condition,Start,transition_entropy,stationary_entropy
big,60,E,70,0.6258354677906441,0.7293464839235354
big,60,E,80,0.654830126282248,0.6118977196346772
big,60,E,90,0.9331305523883192,0.5567343401205114
big,60,E,100,0.9004634106309874,0.6374661233668566
big,60,E,110,0.7144083833455208,1.1843368984184623
big,60,E,120,0.5628124523852297,0.5944825627848027
big,60,E,130,0.1084670660283612,0.5398352690219993
big,60,E,140,0.0701013121480199,0.3903707880690869
big,60,E,150,0.1530396715317799,0.9308753076773418
big,60,E,160,0.1530396715317799,0.9308753076773418
big,60,E,170,0.5266930434660306,1.1979371056031964
big,60,E,180,0.852407517946724,1.1763857185844446
big,60,E,190,0.9520250847610005,1.280063568156929
big,60,E,200,0.7866527811119188,1.1917157738443485
big,60,E,210,0.5609485938170242,1.3964105611830036
big,60,E,220,0.4853973277975986,1.277775010854684
big,60,E,230,0.4850549564400874,1.0690357493026663
big,60,E,240,0.2795401375080652,1.399634506124652
big,60,E,250,0.3585503128611254,1.3837383583074847
big,60,E,260,0.4303963922113405,1.4799953294573749
big,60,E,270,0.490903845239913,0.8949498321360096
big,60,E,280,0.3637223818827539,1.0685348502691698
big,60,E,290,0.612344668531964,1.102970597529476
big,60,E,300,0.628441775181956,1.1763232135370043
big,60,E,310,0.6249638995644569,1.1049408206322298
big,60,E,320,-0.0,0.5045747273029672
big,60,E,330,-0.0,0.5045747273029672
big,60,E,340,-0.0,0.5045747273029672
big,60,E,350,,
big,60,E,360,0.5352268815783473,0.5366419980168031
big,60,E,370,0.7438456399600999,1.1526986084267186
big,60,E,380,0.7438456399600999,1.1526986084267186
big,60,E,390,0.4605621688347602,1.5579699186899167
big,60,E,400,0.3957661165817689,1.1087651599944714
big,60,E,410,0.3957661165817689,1.1087651599944714
big,60,E,420,-0.0,-0.0
big,60,E,430,0.0839539190087887,0.722670048400093
big,60,E,440,0.0839539190087887,0.722670048400093
big,60,E,450,0.0839539190087887,0.722670048400093
big,60,E,460,,
big,60,E,470,,
big,60,E,480,-0.0,0.6786591340630435
big,60,E,490,-0.0,0.6786591340630435
big,60,E,500,-0.0,0.6786591340630435
big,60,E,510,,
big,60,E,520,0.6931471805599454,0.6963165274416597
big,60,E,530,0.6931471805599454,0.6963165274416597
big,60,E,540,0.657712880946149,0.8625227060580056
big,60,E,550,0.2542317544706522,1.0879147014283723
big,60,E,560,0.4568341997015592,1.2127774158883788
big,60,E,570,0.4494560883344593,1.1646393356493352
big,60,E,580,0.5708475617586557,0.9742140956451036
big,60,E,590,,
big,60,E,600,-0.0,-0.0
big,60,E,610,0.3399930790721555,1.0386521571078526
big,60,E,620,0.2897850653723429,1.0396477597049432
big,60,E,630,0.3885635189395762,0.9882265410271792
big,60,E,640,-0.0,-0.0
big,60,E,650,,
big,60,E,660,-0.0,0.8859678522938395
big,60,E,670,-0.0,0.8859678522938395
big,60,E,680,0.7297342879739257,1.1533190262551272
big,60,E,690,0.2970093415031303,1.4463266493281532
big,60,E,700,0.3593713179250134,1.4515728779893966
big,60,E,710,-0.0,1.510233160271611
big,60,E,720,-0.0,0.5633614718505213
big,60,E,730,0.3202818006724552,1.0577651450537846
big,60,E,740,1.0723075393990804,0.6110023955288885
big,60,E,750,0.9811636541402262,0.8310772420716493
big,60,E,760,0.526492252861159,0.7103484670566707
big,60,E,770,-0.0,0.6624898512401407
big,60,E,780,-0.0,0.6885655098510485
big,60,E,790,0.3025515407063037,1.187325987743174
big,60,E,800,0.4000312151238447,1.0581220813270016
big,60,E,810,-0.0,0.9135361833298504
big,60,E,820,-0.0,-0.0
big,60,E,830,,
big,60,E,840,,
big,61,E,0,0.6658438818121737,1.7040126844940122
big,61,E,10,0.7242372658860488,1.794799902500423
big,61,E,20,0.6976709471020933,1.7678899334165423
big,61,E,30,0.9399373055134336,1.5166262981022025
big,61,E,40,0.8372407024102131,1.4363696064401743
big,61,E,50,1.0004515617374432,1.6851093773487889
big,61,E,60,0.817565750856986,1.4880797903164886
big,61,E,70,1.0487109112219473,1.6380640983273518
big,61,E,80,0.836773010616345,1.4865148900331784
big,61,E,90,0.8818966571268259,1.809385307385237
big,61,E,100,0.5564231016167536,1.554358162011675
big,61,E,110,1.029815339302154,1.237242307268051
big,61,E,120,0.6930927804574143,1.1402170939044172
big,61,E,130,0.6018100048255131,1.0254171591844892
big,61,E,140,0.6543829820665228,1.1790883846941542
big,61,E,150,0.6808953961086122,1.2030675500907593
big,61,E,160,0.7067906246627217,1.1557884720869225
big,61,E,170,0.7354060687273505,1.069355964065307
big,61,E,180,0.962077564236157,1.152057963513577
big,61,E,190,1.0742019211578275,1.5677400123774765
big,61,E,200,0.7672239320163111,1.5028539943157428
big,61,E,210,0.8212249778892287,1.3835049031496371
big,61,E,220,0.7583275754272558,1.1815180162446424
big,61,E,230,0.9457149403218972,1.350659431455001
big,61,E,240,1.1134212318357135,1.5894679782381755
big,61,E,250,0.8108076221629915,1.3350409182383038
big,61,E,260,1.025363607943884,1.4901999372397614
big,61,E,270,0.858029831111714,1.6565632497611178
big,61,E,280,0.8885458256024925,1.619890075088258
big,61,E,290,0.6976715114836382,1.3472493515944213
big,61,E,300,0.6995098150496765,1.091882415254693
big,61,E,310,0.5875111762243925,0.9058194027477368
big,61,E,320,0.952619945258427,1.2330164744706702
big,61,E,330,0.9821869388392268,1.4157325927527866
big,61,E,340,1.0736213672222068,1.7591070398684767
big,61,E,350,0.9542054190106064,1.6816537743884843
big,61,E,360,0.8638330623952754,1.5229258478472094
big,61,E,370,0.9000773598395783,1.2684866991134796
big,61,E,380,0.9565657520122696,1.736020365626466
big,61,E,390,0.8764757787905851,1.9111948255151612
big,61,E,400,1.073386808910762,1.7040426197961929
big,61,E,410,0.8843413352578446,1.3694808006734498
big,61,E,420,1.0469625311706228,0.8306340819979808
big,61,E,430,0.7768294105569813,0.9496439082712445
big,61,E,440,1.012325849564337,0.7451063866824844
big,61,E,450,0.8740432047179608,1.0029162559944114
big,61,E,460,0.7302400928416416,0.9449334214751044
big,61,E,470,0.3224201252692226,0.7845291165879924
big,61,E,480,0.5725527745024614,1.086827098843648
big,61,E,490,0.7502820174684568,1.2330216554943518
big,61,E,500,1.064547895070311,1.2566026310632352
big,61,E,510,0.9373993935081034,1.3564958736822692
big,61,E,520,0.8242322602960006,1.302563684476267
big,61,E,530,0.7970655838591008,1.3957767156466536
big,61,E,540,0.8978065048718622,1.708536994227836
big,61,E,550,1.2777137244309285,1.953480598178716
big,61,E,560,1.2169970029945107,1.979835791438812
big,61,E,570,1.0231084338403087,1.7060487159105513
big,61,E,580,0.7584208219781929,1.4241768338895529
big,61,E,590,0.9533964346888456,1.323313371040071
big,61,E,600,0.9437442229428608,1.4200249749004312
big,61,E,610,1.1072299470349491,1.2375915229548329
big,61,E,620,0.9131304400792064,0.9481353376821487
big,61,E,630,0.7436077746931595,0.6366431663639149
big,61,E,640,0.4449247833247844,0.5074180046058068
big,61,E,650,0.6694751895188347,0.705057168964113
big,61,E,660,0.7029265584810591,0.8924740662082549
big,61,E,670,0.7932521768472724,1.047977362632088
big,61,E,680,0.7592934326546561,0.893414082155853
big,61,E,690,0.7143139110567245,1.559564215926048
big,61,E,700,0.7724323854965129,1.451199489418334
big,61,E,710,0.8008887701399426,1.6117770738356791
big,61,E,720,0.7850908919620587,1.2548733469891182
big,61,E,730,0.5993761374540066,1.5531562637486154
big,61,E,740,-0.0,0.902039554142507
big,61,E,750,0.3624287826194857,1.497613229192153
big,61,E,760,0.5210988538573066,1.2891656292461262
big,61,E,770,0.8871899172629646,1.7891318191052643
big,61,E,780,0.8549280272737204,1.4735723986153793
big,61,E,790,0.7289111433972968,1.4052621706937318
big,61,E,800,0.6656954420381032,1.2048444858376786
big,61,E,810,0.9039023114007574,1.6253748654839186
big,61,E,820,0.8542452043491788,1.6788496793857484
big,61,E,830,0.7180438446168125,1.3866958484410643
big,61,E,840,-0.0,0.6784553284467268
big,62,H,0,0.5621853675997002,1.4083025447658797
big,62,H,10,0.7785281832439951,1.8002709716465888
big,62,H,20,0.7318948575751012,1.900229178172212
big,62,H,30,0.9110056697434576,1.9811105959362247
big,62,H,40,0.8759020820522695,1.8784367997665927
big,62,H,50,0.8031628685359142,1.9068507192409363
big,62,H,60,0.6531475650290111,1.50642029197962
big,62,H,70,0.6566101727391814,1.390419317603973
big,62,H,80,0.5577035824632086,1.3005172839354844
big,62,H,90,0.7962427741668971,1.5764065448790858
big,62,H,100,0.764510208760067,1.7191648442327203
big,62,H,110,0.8581765299159639,2.2426632339945587
big,62,H,120,0.4697351139814458,1.860374646136528
big,62,H,130,0.3753982940411249,1.532303869500582
big,62,H,140,0.0596134501742967,0.5825848431785764
big,62,H,150,0.029605310153246,0.3589546862442939
big,62,H,160,-0.0,0.4370196812060208
big,62,H,170,0.6234798043755237,0.881535681486405
big,62,H,180,0.6345915459073894,0.9489189498137522
big,62,H,190,0.7272241357104957,1.2861327473423827
big,62,H,200,0.6351214895841113,1.5652400773973414
big,62,H,210,0.614707878016693,1.8481192523492291
big,62,H,220,0.4671828612125589,1.893345740545692
big,62,H,230,0.4738869268327809,1.6026565465906726
big,62,H,240,0.4840954790938245,1.452966166644343
big,62,H,250,0.4352590032542456,1.2656980723546412
big,62,H,260,0.2577583016801941,1.2197628255834347
big,62,H,270,0.130815398834318,1.2007376700208734
big,62,H,280,0.2779713772933162,1.168947424542058
big,62,H,290,0.6883407384472467,1.131899392901922
big,62,H,300,0.3463096041286556,1.155907876543043
big,62,H,310,0.215669254495902,0.9664948879656678
big,62,H,320,0.3730142422352531,1.1500576785016523
big,62,H,330,0.5954964264110999,1.760883717504653
big,62,H,340,0.7233662956523335,2.0790544335566223
big,62,H,350,0.7959703175314391,2.022475236398732
big,62,H,360,0.5796011097259094,1.9271689014920543
big,62,H,370,0.7223890534330688,1.3786639960191664
big,62,H,380,0.7661359703332001,1.2793040014353332
big,62,H,390,0.7883553089912253,1.3789456072108317
big,62,H,400,0.708674734898508,1.5896517137555102
big,62,H,410,0.8731891344624645,1.6693251132722071
big,62,H,420,0.9096765186690958,1.2830640051025335
big,62,H,430,0.9742861793676348,1.7306983161984786
big,62,H,440,0.8806854863044977,1.8914245221343675
big,62,H,450,0.8744812733287498,1.5453774447938136
big,62,H,460,0.8053909537263032,0.8364189408364147
big,62,H,470,0.4736954838046734,0.8054672091094475
big,62,H,480,0.3602817218748615,0.96801417573676
big,62,H,490,0.3358780798843436,0.9918441757580284
big,62,H,500,0.2219329330945726,0.9781657920020388
big,62,H,510,0.2491443471463871,1.1449132092002825
big,62,H,520,0.6232546331942741,1.5687094979678826
big,62,H,530,0.8767539749585354,1.5353548976283533
big,62,H,540,1.0195006080695002,1.5807520750525692
big,62,H,550,1.1351965697860404,1.6449222386841116
big,62,H,560,0.9357042412198042,1.6653516019523715
big,62,H,570,0.8334127049687585,1.6658208560253418
big,62,H,580,0.608486809676738,0.743319163397866
big,62,H,590,0.6602044161806067,1.0263079930013324
big,62,H,600,0.4556868355372923,1.0143566747190758
big,62,H,610,0.5494520618255192,1.4632877544381189
big,62,H,620,0.5988040092473995,0.9974909868532548
big,62,H,630,0.4628359347439654,0.8740886849887057
big,62,H,640,0.5204488597888456,0.8368767263595326
big,62,H,650,0.3513099148852312,0.939385251903326
big,62,H,660,0.4472123756873944,1.1181188099948849
big,62,H,670,0.4837976374276195,1.1437158435364856
big,62,H,680,0.4851405914273557,0.9735220206881948
big,62,H,690,0.3274865234761641,1.6556965405653823
big,62,H,700,0.795511334066262,1.9264065767131475
big,62,H,710,1.1903492674965177,2.132556915370004
big,62,H,720,1.0253633751087703,2.0576692075253207
big,62,H,730,0.6639357797744924,1.9396293854360296
big,62,H,740,-0.0,0.6841747170800656
big,62,H,750,-0.0,-0.0
big,62,H,760,0.4949084635775791,0.7216399685637078
big,62,H,770,0.8947749517454728,0.9918926049366548
big,62,H,780,1.1001132199616257,1.2377726452232805
big,62,H,790,0.8659442310185512,1.3407288757129106
big,62,H,800,0.8323308938189196,1.2607311151466871
big,62,H,810,0.7414945365576946,1.296864441780953
big,62,H,820,0.6825354066712654,1.3043075978277714
big,62,H,830,-0.0,0.4797772458103051
big,62,H,840,-0.0,0.6924689060309572
big,64,H,0,1.2941831564729311,1.2960055593301747
big,64,H,10,0.8150365116489894,1.870558652619828
big,64,H,20,0.7127268792666027,1.8961010322262115
big,64,H,30,0.6349613381405678,1.5812237893508336
big,64,H,40,0.4794000897086034,0.9685963274107116
big,64,H,50,0.7628352559345397,1.0048037889118482
big,64,H,60,0.4218296442534186,0.7176512619688904
big,64,H,70,0.5926046409225344,1.4842657211139716
big,64,H,80,0.754511082452777,1.093369143667668
big,64,H,90,1.1520554447998164,1.3958735777320197
big,64,H,100,1.108717773749336,1.3666639105154708
big,64,H,110,1.070882874762406,1.4377051183075984
big,64,H,120,0.659050940781764,1.0642826618185912
big,64,H,130,0.6131118275841563,0.7290410127129245
big,64,H,140,0.2708150416509422,1.2781942510419202
big,64,H,150,0.4252806099985379,1.7187538419160422
big,64,H,160,0.5838353447378026,1.3268601889191205
big,64,H,170,0.8067132465839807,1.3917650592379591
big,64,H,180,0.6498551587139629,1.9504281340439809
big,64,H,190,0.9315966419283452,1.98934727069194
big,64,H,200,0.861783814880191,1.9565070965608824
big,64,H,210,0.8079354868276034,1.6137747140154275
big,64,H,220,0.9607279578765756,1.018898605686403
big,64,H,230,0.7657589634835154,1.0414523709222656
big,64,H,240,0.7276328501895042,1.239076266794788
big,64,H,250,0.9338895326781026,1.254942624133482
big,64,H,260,0.9489564467017668,1.247255108749859
big,64,H,270,0.815485677572453,1.7667989245611406
big,64,H,280,0.7927608619414175,1.9335764385267948
big,64,H,290,0.8899640020339021,1.886130422667558
big,64,H,300,0.9656232036149516,1.0563028247912776
big,64,H,310,0.8689907191152868,1.1020939480061906
big,64,H,320,0.7503978867279202,1.2535278054744965
big,64,H,330,0.7875240766021294,1.650476925567279
big,64,H,340,0.5851861929039341,2.175906418944709
big,64,H,350,0.2072560962226527,1.8353246039643285
big,64,H,360,0.4983711544505089,2.067238923830785
big,64,H,370,0.3727539179952754,1.6534835736709546
big,64,H,380,0.2270840997154389,1.5238682288589924
big,64,H,390,0.4482351767620477,0.6494857185423621
big,64,H,400,0.5304833307159011,1.5895449064409446
big,64,H,410,0.7733313582847902,1.6272000821011212
big,64,H,420,0.6529014552720391,1.5575742306556812
big,64,H,430,0.5614306857334292,0.964814202966626
big,64,H,440,-0.0,-0.0
big,64,H,450,-0.0,0.8142687166233025
big,64,H,460,-0.0,0.8209148423520374
big,64,H,470,0.2427469274208636,0.8179138869079383
big,64,H,480,0.4694752075606141,1.375833736505616
big,64,H,490,0.7479541195928238,1.4869123599761216
big,64,H,500,0.8736916513460704,1.7975566959369578
big,64,H,510,0.931094095779276,1.3989187916193684
big,64,H,520,0.8307464497856464,1.31056242452069
big,64,H,530,1.0591529973121068,1.3835432882262149
big,64,H,540,1.0935438295636548,1.4565812557462503
big,64,H,550,1.160444261207477,1.4732839584587871
big,64,H,560,1.2704607451680308,1.3108476713513753
big,64,H,570,1.062210960356796,1.3024985947510352
big,64,H,580,0.2963940163977421,1.153063211522611
big,64,H,590,0.1277986041059259,1.5236687586723832
big,64,H,600,0.9558169721292152,1.2068718565541694
big,64,H,610,1.2010307422950195,1.3752965208779169
big,64,H,620,1.0846444909319912,1.0741126827837946
big,64,H,630,0.8155881664315603,1.2315363566433368
big,64,H,640,0.7386774529823915,1.148227710678726
big,64,H,650,0.8644117394472045,1.4639592984078726
big,64,H,660,0.9310334560176592,1.4429418094849802
big,64,H,670,0.8855342973665449,1.466673064571276
big,64,H,680,0.7780429493902892,1.2358498889835263
big,64,H,690,0.9907237444344394,1.4230403712346975
big,64,H,700,1.0368411254503935,1.4910403533867136
big,64,H,710,0.9375087939060728,1.7053021393531616
big,64,H,720,0.6209875780040218,1.424813974075542
big,64,H,730,0.3939624995858843,1.2960040238246835
big,64,H,740,-0.0,-0.0
big,64,H,750,,
big,64,H,760,,
big,64,H,770,0.0870184772131443,0.7902984787741192
big,64,H,780,0.0870184772131443,0.7902984787741192
big,64,H,790,0.6931471805599452,0.7562467470739758
big,64,H,800,0.1631385076897367,1.853083701710733
big,64,H,810,0.5538110784392662,1.9921056199730305
big,64,H,820,0.6398069270467271,1.930846653812128
big,64,H,830,0.5522160031550625,1.6937072537138878
big,64,H,840,-0.0,1.1575478833249262
big,65,E,0,1.0049352558774085,0.8404840442997412
big,65,E,10,0.9939078697032332,1.23408428070401
big,65,E,20,0.6752664329639192,0.8633145072415483
big,65,E,30,-0.0,0.6286685139986063
big,65,E,40,-0.0,0.5741874296196072
big,65,E,50,0.4114219324513236,1.0976174797710416
big,65,E,60,0.6611560558818599,1.1724240955990823
big,65,E,70,0.7055201553552329,1.2058458440034678
big,65,E,80,0.6877622303602646,1.1228348854272472
big,65,E,90,0.7072533862094144,1.120618598579499
big,65,E,100,0.2423952340799793,1.0311059044332749
big,65,E,110,,
big,65,E,120,0.3236680076587321,0.708428963598591
big,65,E,130,0.3236680076587321,0.708428963598591
big,65,E,140,0.3236680076587321,0.708428963598591
big,65,E,150,,
big,65,E,160,-0.0,-0.0
big,65,E,170,0.488148411011902,0.7525051320138215
big,65,E,180,0.488148411011902,0.7525051320138215
big,65,E,190,0.5262211700099945,1.148989146548815
big,65,E,200,0.6903946105288242,1.2882230294326145
big,65,E,210,0.8420442416595337,1.232111321031116
big,65,E,220,0.5028919509752767,1.0881898598677728
big,65,E,230,0.255129856728623,1.0187323957573788
big,65,E,240,0.2257619578339313,1.0858427942082207
big,65,E,250,,
big,65,E,260,,
big,65,E,270,,
big,65,E,280,,
big,65,E,290,-0.0,0.5853063294519489
big,65,E,300,0.5891301522969353,1.0053287823897927
big,65,E,310,0.871760371248128,0.9921611656172636
big,65,E,320,0.8131458764761837,1.0167071461544364
big,65,E,330,0.6864286177936666,0.8400363012916391
big,65,E,340,0.0829837419035316,0.8781986732492035
big,65,E,350,0.2083144361644482,0.8796183948353188
big,65,E,360,0.4992463276602674,1.016363669354523
big,65,E,370,0.5703098243570931,0.9547415310406006
big,65,E,380,0.2418123737703991,0.8951052602856256
big,65,E,390,0.2247477221815078,1.0504733992970925
big,65,E,400,,
big,65,E,410,,
big,65,E,420,-0.0,0.6719998056881584
big,65,E,430,-0.0,1.219570432723747
big,65,E,440,-0.0,1.2076038904877209
big,65,E,450,0.0638827699522817,0.9860830758426384
big,65,E,460,0.453445177419464,0.643752079595436
big,65,E,470,0.4646513680441533,0.7075120774707971
big,65,E,480,0.3536997202989056,0.7581387804222528
big,65,E,490,0.1285308602681396,0.7158263434496227
big,65,E,500,-0.0,0.6832620628851112
